671.000000	414.000000	31.000000	60.000000
672.920776	414.271912	30.610882	59.430527
672.811279	413.865051	30.791515	58.697327
672.964111	416.644531	30.490549	58.057720
672.678223	415.477600	30.968142	58.733456
672.842407	416.115295	31.079107	58.721600
673.258484	417.110870	31.063137	60.368576
672.672607	417.547180	30.875923	64.450050
673.026611	418.161316	31.403664	62.623299
672.690552	419.832947	31.232798	61.781883
672.940125	419.608643	30.993576	61.700615
673.413879	420.709351	30.688551	60.627728
673.593323	420.579163	31.214632	60.169182
673.636353	422.445251	30.968964	64.355988
673.945679	422.248688	29.760674	64.296791
673.854614	422.177612	29.841877	64.767532
674.314514	423.481720	29.845692	63.837887
674.951965	422.776245	28.827244	63.923763
675.211914	422.867065	28.680416	63.179462
675.463623	423.497009	28.930016	66.176865
675.839050	424.081818	28.874155	64.017151
675.986572	424.529053	28.500933	62.662006
676.014709	424.827698	28.923569	64.917068
675.837708	424.522980	29.265314	63.086109
676.158020	425.331482	28.127323	59.361546
676.683960	425.531647	28.735094	60.467327
676.037964	425.102570	28.613754	58.598377
676.406738	425.571991	29.089621	61.282627
676.562073	425.497772	28.965200	58.805798
676.949158	425.481140	29.762701	60.383514
677.586182	426.453033	28.520201	63.642746
677.768738	425.823914	28.696836	65.221825
677.622559	425.492767	29.128620	65.744736
677.849060	425.562378	29.346569	65.317719
677.774902	425.880463	30.104725	62.562443
678.152466	426.861237	30.328741	66.215652
678.025513	427.237305	30.476355	64.378990
678.083740	425.983795	31.146572	64.746620
678.036377	426.045959	31.189934	63.944225
678.139648	425.425110	30.962502	64.878685
678.237427	425.996857	30.911602	65.189781
677.934387	426.422974	31.495163	65.243134
678.104858	426.891296	32.353413	65.519684
678.404785	427.156860	32.118996	65.854515
679.319580	427.798340	31.641722	65.283836
679.216980	428.149475	32.910843	64.169930
679.223145	428.090790	32.244766	64.230003
679.846375	428.088318	32.243992	64.574631
680.228638	427.919250	32.091789	64.785362
681.312683	429.082672	30.797064	64.332222
680.334717	428.242859	33.301781	65.286995
681.799561	427.886200	31.598282	67.237076
682.347107	428.659607	31.571901	66.366280
683.215637	428.420502	30.647343	65.799568
683.174866	427.928314	31.341911	67.590782
684.109802	430.300629	30.527588	65.630875
685.448364	429.960724	30.006697	65.080772
685.682373	428.584747	30.185005	67.432175
686.865112	430.554077	29.239395	65.768990
687.267334	432.044647	30.568691	64.643967
688.534058	431.697540	29.509348	65.984093
688.510193	431.437958	30.041553	65.297401
689.175659	432.022308	29.610338	64.043144
689.604553	433.225861	29.699966	62.513180
690.020996	434.439117	29.442722	60.517330
690.353333	433.941101	29.925755	61.403107
692.009583	435.310638	29.988022	60.201962
691.561646	436.193176	30.648685	62.831825
692.480042	436.919342	29.600224	62.166821
693.641785	437.123871	29.280922	60.516491
694.060242	437.023956	29.503914	62.513741
695.063477	436.994476	28.176466	62.503002
695.527100	438.612488	28.328129	61.564072
696.828186	438.695007	28.392265	62.545174
697.045288	438.602875	29.190948	64.612305
698.270142	438.766907	28.655241	63.687859
699.091675	439.228973	29.552872	65.515015
699.578003	439.590332	29.852432	64.276031
700.546875	439.553497	28.893847	63.555130
701.295532	440.018005	29.569010	63.517292
702.330627	440.610352	28.173637	61.047150
703.637451	440.411194	28.427044	62.947651
703.362122	441.168823	29.143188	63.815079
705.031738	441.495239	29.093555	65.373604
704.987488	441.536469	28.812637	62.091923
707.023315	442.379883	27.780993	62.788395
707.628235	442.023651	28.558849	65.290855
707.805237	442.998566	27.913361	61.194683
708.866211	442.251587	28.331404	65.809509
708.856201	443.336639	28.340250	59.358036
708.809509	442.730896	29.252180	61.191772
709.627502	442.157501	28.385357	63.803013
710.498474	441.470245	28.750841	67.003281
709.392212	442.505585	29.504368	63.002556
710.726379	440.900146	28.144032	62.758465
710.594116	440.601227	29.379602	66.337357
711.031433	440.580688	28.700426	64.463203
711.403931	439.711365	28.807211	63.770523
711.271851	437.694946	29.453430	66.062164
711.018494	436.881927	29.920206	66.041565
711.526794	436.537292	29.070744	65.763695
711.289001	436.984863	29.180153	63.325523
711.248535	435.539459	30.281076	64.037598
711.144531	435.025940	30.697321	64.754303
711.229736	434.439240	29.935902	62.255878
710.850525	433.461334	29.602497	63.395103
710.538391	433.084198	30.552843	63.747688
710.348999	432.375092	30.676287	63.194675
710.339050	432.179260	30.984079	63.210556
710.070374	431.462219	31.694452	64.036812
710.047668	431.302155	31.603924	63.950218
710.103149	430.866180	32.005463	64.715904
709.813904	430.251160	31.911640	65.120911
709.575195	430.763000	32.155960	65.524513
709.461609	430.217560	32.215950	64.998672
709.473389	430.952118	31.744436	63.561279
709.632568	430.614197	32.599171	65.034836
709.139160	430.794678	32.278282	64.050888
708.571106	430.793610	32.665260	64.816345
708.243958	430.728882	32.618572	62.983429
708.426819	431.179352	32.628414	61.831181
707.898804	431.403717	33.246758	62.616005
707.481750	431.408722	32.784592	59.776230
707.014648	431.216400	32.543598	59.271282
707.008606	430.880920	34.442711	61.520714
706.752380	432.911743	34.642326	62.101257
706.308289	431.941864	33.928967	59.619926
705.674255	431.733704	36.165695	63.369892
705.795959	432.697937	36.151745	59.756260
706.079834	433.165527	34.330219	56.613235
705.386108	432.692810	37.160007	62.426281
705.288391	432.346527	35.588631	60.455185
704.638123	431.361847	35.387230	61.634163
704.024414	432.342346	36.357254	61.931229
703.659241	432.672455	36.628139	59.188526
703.423523	431.926697	37.369545	62.228924
702.435181	432.186768	37.956459	61.226833
702.048706	432.044708	38.983116	61.694164
702.545715	432.421539	38.179874	60.147850
702.085693	430.624817	38.813141	59.192684
700.464294	430.261841	39.795242	54.907394
702.242920	430.453094	39.111637	52.699429
704.289795	430.075165	38.897793	54.349792
